Functions
Variables
Definitions
NumpyModel
Initialize the trainer
Dataset

Training ..
Epoch 1:    train/loss: 1.1167   valid/loss: 1.0411   train/acc: 0.5824   valid/acc: 0.4737
Epoch 33:   train/loss: 0.0682   valid/loss: 0.3695   train/acc: 0.9780   valid/acc: 0.8421
Epoch 34:   train/loss: 0.0375   valid/loss: 0.3291   train/acc: 0.9451   valid/acc: 0.8421
Epoch 35:   train/loss: 0.1203   valid/loss: 0.3410   train/acc: 0.9560   valid/acc: 0.8421
Epoch 36:   train/loss: 0.0397   valid/loss: 0.3393   train/acc: 0.9451   valid/acc: 0.8421
Epoch 37:   train/loss: 0.0372   valid/loss: 0.3489   train/acc: 0.9560   valid/acc: 0.8421
Epoch 38:   train/loss: 0.0370   valid/loss: 0.3548   train/acc: 0.9890   valid/acc: 0.8421
Epoch 39:   train/loss: 0.0434   valid/loss: 0.3722   train/acc: 0.9670   valid/acc: 0.8421
Epoch 40:   train/loss: 0.1181   valid/loss: 0.3631   train/acc: 0.9341   valid/acc: 0.8421
Epoch 41:   train/loss: 0.0446   valid/loss: 0.3655   train/acc: 0.9451   valid/acc: 0.8421
Epoch 42:   train/loss: 0.0749   valid/loss: 0.3487   train/acc: 0.9780   valid/acc: 0.8421
Epoch 43:   train/loss: 0.0551   valid/loss: 0.3698   train/acc: 0.9780   valid/acc: 0.8421
Epoch 44:   train/loss: 0.1225   valid/loss: 0.3778   train/acc: 0.9560   valid/acc: 0.8421
Epoch 45:   train/loss: 0.0923   valid/loss: 0.3643   train/acc: 0.9451   valid/acc: 0.8421
Epoch 46:   train/loss: 0.0966   valid/loss: 0.3510   train/acc: 0.9670   valid/acc: 0.8421
Epoch 47:   train/loss: 0.0682   valid/loss: 0.3439   train/acc: 0.9890   valid/acc: 0.8421
Epoch 48:   train/loss: 0.0908   valid/loss: 0.3400   train/acc: 0.9670   valid/acc: 0.8421
Epoch 49:   train/loss: 0.1151   valid/loss: 0.3502   train/acc: 0.9670   valid/acc: 0.8421
Epoch 50:   train/loss: 0.1794   valid/loss: 0.3775   train/acc: 0.9890   valid/acc: 0.7895
Epoch 51:   train/loss: 0.0698   valid/loss: 0.3615   train/acc: 0.9780   valid/acc: 0.8421
Epoch 52:   train/loss: 0.0457   valid/loss: 0.3564   train/acc: 0.9780   valid/acc: 0.8421
Epoch 53:   train/loss: 0.0120   valid/loss: 0.3383   train/acc: 0.9890   valid/acc: 0.8421
Epoch 54:   train/loss: 0.0431   valid/loss: 0.3274   train/acc: 0.9890   valid/acc: 0.8421
Epoch 55:   train/loss: 0.0251   valid/loss: 0.3221   train/acc: 0.9890   valid/acc: 0.8421
Epoch 56:   train/loss: 0.0139   valid/loss: 0.3103   train/acc: 0.9890   valid/acc: 0.8421
Epoch 57:   train/loss: 0.0445   valid/loss: 0.3090   train/acc: 0.9780   valid/acc: 0.8421
Epoch 58:   train/loss: 0.4871   valid/loss: 0.3604   train/acc: 0.9780   valid/acc: 0.8421
Epoch 59:   train/loss: 0.0362   valid/loss: 0.3531   train/acc: 0.9890   valid/acc: 0.8421
Epoch 60:   train/loss: 0.0380   valid/loss: 0.3339   train/acc: 0.9780   valid/acc: 0.8421
Epoch 61:   train/loss: 0.0637   valid/loss: 0.3331   train/acc: 0.9890   valid/acc: 0.8421
Epoch 62:   train/loss: 0.0611   valid/loss: 0.3272   train/acc: 0.9890   valid/acc: 0.8421
Epoch 63:   train/loss: 0.0114   valid/loss: 0.3147   train/acc: 0.9560   valid/acc: 0.8421
Epoch 64:   train/loss: 0.1167   valid/loss: 0.3113   train/acc: 0.9780   valid/acc: 0.8421
Epoch 65:   train/loss: 0.1268   valid/loss: 0.3085   train/acc: 0.9560   valid/acc: 0.8421
Epoch 66:   train/loss: 0.0557   valid/loss: 0.3041   train/acc: 0.9780   valid/acc: 0.8421
Epoch 67:   train/loss: 0.0324   valid/loss: 0.2998   train/acc: 0.9890   valid/acc: 0.8421
Epoch 68:   train/loss: 0.0292   valid/loss: 0.3113   train/acc: 0.9890   valid/acc: 0.8421
Epoch 69:   train/loss: 0.0239   valid/loss: 0.3047   train/acc: 0.9780   valid/acc: 0.8421
Epoch 70:   train/loss: 0.4337   valid/loss: 0.2967   train/acc: 0.9780   valid/acc: 0.8421
Epoch 71:   train/loss: 0.0981   valid/loss: 0.2908   train/acc: 0.9670   valid/acc: 0.8421
Epoch 72:   train/loss: 0.1794   valid/loss: 0.3053   train/acc: 0.9890   valid/acc: 0.8421
Epoch 73:   train/loss: 0.0334   valid/loss: 0.2711   train/acc: 0.9780   valid/acc: 0.8421
Epoch 74:   train/loss: 0.0650   valid/loss: 0.2738   train/acc: 0.9890   valid/acc: 0.8421
Epoch 75:   train/loss: 0.0110   valid/loss: 0.2837   train/acc: 0.9890   valid/acc: 0.8421
Epoch 76:   train/loss: 0.0625   valid/loss: 0.2901   train/acc: 0.9890   valid/acc: 0.8421
Epoch 77:   train/loss: 0.0253   valid/loss: 0.2893   train/acc: 0.9890   valid/acc: 0.8421
Epoch 78:   train/loss: 0.0416   valid/loss: 0.3081   train/acc: 0.9780   valid/acc: 0.8421
Epoch 79:   train/loss: 0.0821   valid/loss: 0.2988   train/acc: 0.9670   valid/acc: 0.8421
Epoch 80:   train/loss: 0.0886   valid/loss: 0.2953   train/acc: 0.9890   valid/acc: 0.8421
Epoch 81:   train/loss: 0.0859   valid/loss: 0.2971   train/acc: 0.9890   valid/acc: 0.8421
Epoch 82:   train/loss: 0.0176   valid/loss: 0.2918   train/acc: 0.9890   valid/acc: 0.8421
Epoch 83:   train/loss: 0.0237   valid/loss: 0.2796   train/acc: 0.9780   valid/acc: 0.8421
Epoch 84:   train/loss: 0.0529   valid/loss: 0.2746   train/acc: 0.9780   valid/acc: 0.8421
Epoch 85:   train/loss: 0.4012   valid/loss: 0.2714   train/acc: 0.9890   valid/acc: 0.8421
Epoch 86:   train/loss: 0.3537   valid/loss: 0.2786   train/acc: 0.9890   valid/acc: 0.8421
Epoch 87:   train/loss: 0.0282   valid/loss: 0.2752   train/acc: 0.9890   valid/acc: 0.8421
Epoch 88:   train/loss: 0.0167   valid/loss: 0.2655   train/acc: 0.9890   valid/acc: 0.8421
Epoch 89:   train/loss: 0.0600   valid/loss: 0.2634   train/acc: 0.9780   valid/acc: 0.8421
Epoch 90:   train/loss: 0.0271   valid/loss: 0.2573   train/acc: 0.9890   valid/acc: 0.8947
Epoch 91:   train/loss: 0.0332   valid/loss: 0.2508   train/acc: 0.9890   valid/acc: 0.8947
Epoch 92:   train/loss: 0.0238   valid/loss: 0.2505   train/acc: 0.9890   valid/acc: 0.8947
Epoch 93:   train/loss: 0.0184   valid/loss: 0.2524   train/acc: 0.9890   valid/acc: 0.8947
Epoch 94:   train/loss: 0.0555   valid/loss: 0.2317   train/acc: 0.9890   valid/acc: 0.8947
Epoch 95:   train/loss: 0.0157   valid/loss: 0.2329   train/acc: 0.9890   valid/acc: 0.8947
Epoch 96:   train/loss: 0.0370   valid/loss: 0.2305   train/acc: 0.9890   valid/acc: 0.8947
Epoch 97:   train/loss: 0.5115   valid/loss: 0.1826   train/acc: 0.9780   valid/acc: 0.8947
Epoch 98:   train/loss: 0.0378   valid/loss: 0.1759   train/acc: 0.9890   valid/acc: 0.8947
Epoch 99:   train/loss: 0.0562   valid/loss: 0.1722   train/acc: 0.9890   valid/acc: 0.8947
Epoch 100:  train/loss: 0.0400   valid/loss: 0.1695   train/acc: 0.9890   valid/acc: 0.8947
Epoch 101:  train/loss: 0.0631   valid/loss: 0.1705   train/acc: 0.9890   valid/acc: 0.8947
Epoch 102:  train/loss: 0.1634   valid/loss: 0.1813   train/acc: 0.9890   valid/acc: 0.8947
Epoch 103:  train/loss: 0.4611   valid/loss: 0.1756   train/acc: 0.9890   valid/acc: 0.8947
Epoch 104:  train/loss: 0.4695   valid/loss: 0.1753   train/acc: 0.9890   valid/acc: 0.8947
Epoch 105:  train/loss: 0.0486   valid/loss: 0.1712   train/acc: 0.9780   valid/acc: 0.8947
Epoch 106:  train/loss: 0.0087   valid/loss: 0.1746   train/acc: 0.9890   valid/acc: 0.8947
Epoch 107:  train/loss: 0.0512   valid/loss: 0.1735   train/acc: 0.9890   valid/acc: 0.8947
Epoch 108:  train/loss: 0.0156   valid/loss: 0.1781   train/acc: 0.9890   valid/acc: 0.8947
Epoch 109:  train/loss: 0.0311   valid/loss: 0.1844   train/acc: 0.9780   valid/acc: 0.8947
Epoch 110:  train/loss: 0.0279   valid/loss: 0.1857   train/acc: 0.9780   valid/acc: 0.8947
Epoch 111:  train/loss: 0.0447   valid/loss: 0.1882   train/acc: 0.9890   valid/acc: 0.8947
Epoch 112:  train/loss: 0.0404   valid/loss: 0.1881   train/acc: 0.9890   valid/acc: 0.8947
Epoch 113:  train/loss: 0.0403   valid/loss: 0.1928   train/acc: 0.9890   valid/acc: 0.8947
Epoch 114:  train/loss: 0.0262   valid/loss: 0.1889   train/acc: 0.9890   valid/acc: 0.8947
Epoch 115:  train/loss: 0.4748   valid/loss: 0.2023   train/acc: 0.9780   valid/acc: 0.8947
Epoch 116:  train/loss: 0.0822   valid/loss: 0.1962   train/acc: 0.9780   valid/acc: 0.8947
Epoch 117:  train/loss: 0.0193   valid/loss: 0.1888   train/acc: 0.9670   valid/acc: 0.8947
Epoch 118:  train/loss: 0.0410   valid/loss: 0.1917   train/acc: 0.9890   valid/acc: 0.8947
Epoch 119:  train/loss: 0.0114   valid/loss: 0.1884   train/acc: 0.9780   valid/acc: 0.8947
Epoch 120:  train/loss: 0.0133   valid/loss: 0.1947   train/acc: 0.9890   valid/acc: 0.8947

Training completed!

* Test Results *
------------------------------
Accuracy: 50.00%
------------------------------
